time,open,high,low,close,adj_close,volume,ma15,ma50,ma200,macd1,macd1_avg,macd1_dif,macd2
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,80.60638427734375,105425600,79.40516764322916,73.48599975585938,58.458250007629395,5.919167887369781,6.480008982340491,-2.8042054748535516,3.0055499496459976
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,79.51072692871094,117684000,79.48500111897786,73.75429977416992,58.59933750152588,5.73070134480794,6.384130767822262,-3.267147115071607,3.0309924545288087
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,79.88835906982422,109348800,79.53200073242188,74.04059967041016,58.74467498779297,5.491401062011718,6.268617502848303,-3.8860822041829257,3.0591849365234385
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,79.4063720703125,94323200,79.58266703287761,74.29944961547852,58.888812465667726,5.2832174173990865,6.129079182942705,-4.229308827718095,3.0821274299621595
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,81.29209899902344,113730400,79.74100036621094,74.59919967651368,59.042049980163576,5.141800689697263,5.962999211629229,-4.10599260965983,3.1114299392700207
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,80.71321868896484,94747600,79.83500010172526,74.90274963378906,59.19729997634888,4.9322504679362,5.770552556355791,-4.1915104420979565,3.1410899314880356
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80.73308563232422,80113600,79.94566701253255,75.23024963378906,59.34033748626709,4.715417378743496,5.5778275858561175,-4.312051035563109,3.177982429504394
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,79.25482177734375,152531200,80.11316680908203,75.51654968261718,59.477649993896485,4.596617126464849,5.397190892537433,-4.002868830362916,3.2077799377441396
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,80.40264892578125,93984000,80.21200002034506,75.8067497253418,59.61748748779297,4.405250295003256,5.2220974934895805,-4.084235992431622,3.2378524475097663
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,79.57780456542969,100566000,80.14466654459635,76.05469970703125,59.757262477874754,4.0899668375651,5.030579050699868,-4.703061065673837,3.259487445831299
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,77.77655792236328,129554000,79.9643330891927,76.28534957885742,59.894999961853024,3.6789835103352857,4.806560612996418,-5.637885513305663,3.2780699234008797
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,74.08214569091797,222195200,79.77549947102865,76.43384948730468,60.01409996032715,3.3416499837239684,4.567655476888021,-6.1300274658202625,3.283949905395507
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,71.57282257080078,230673600,79.43249918619792,76.52039947509766,60.1232999420166,2.912099711100254,4.309725341796875,-6.988128153483104,3.279419906616212
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,72.70822143554688,198054800,78.99583231608072,76.6263494873047,60.24263744354248,2.369482828776029,4.018351882934569,-8.244345270792701,3.2767424087524435
2020-02-27,70.27500152587889,71.5,68.23999786376953,68.37999725341797,67.95542144775389,320605600,78.1969985961914,76.61819946289063,60.35238742828369,1.5787991333007767,3.6620517272949202,-10.416262969970717,3.253162406921388
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929689,68.33999633789061,67.91566467285156,426884800,77.33283182779948,76.58569946289063,60.45826240539551,0.7471323649088504,3.243539916992185,-12.482037760416674,3.2254874114990244
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,74.23866271972656,341397200,76.97916514078776,76.67769943237305,60.59312490463257,0.3014657084147103,2.8021447499593064,-12.503395207722981,3.216914905548096
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,71.88089752197266,319475600,76.44199879964192,76.72559951782226,60.71717491149902,-0.28360071818033816,2.314122965494788,-12.98861841837563,3.201684921264648
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,75.2150650024414,219178400,76.16083221435547,76.83919952392579,60.85934989929199,-0.6783673095703193,1.8057612050374303,-12.420642573038748,3.195969924926759
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,72.77530670166016,187572800,75.5894989013672,76.90659957885742,60.996637420654295,-1.317100677490231,1.265054453531897,-12.91077565511064,3.181992431640626
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,71.80884552001953,226176800,74.992165629069,76.9317495727539,61.12467491149902,-1.9395839436848945,0.7031977081298791,-13.213908259073868,3.161414932250976
2020-03-09,65.9375,69.52249908447266,65.75,66.54250335693361,66.12933349609375,286744800,74.0124989827474,76.84124969482421,61.22891242980957,-2.828750712076811,0.08615763854980116,-14.574541753133062,3.1224674530029293
2020-03-10,69.28500366210939,71.61000061035156,67.34249877929689,71.33499908447266,70.89207458496094,285290000,73.45149892171224,76.81839965820312,61.3610124206543,-3.3669007364908765,-0.5417424062093119,-14.125791651407823,3.0914774475097646
2020-03-11,69.34750366210939,70.30500030517578,67.96499633789061,68.85749816894531,68.42995452880861,255598800,72.64833221435546,76.74654968261719,61.481587409973145,-4.098217468261723,-1.188512435913087,-14.548525161743179,3.0529924545288085
2020-03-12,63.98500061035156,67.5,62.0,62.05749893188477,61.67217636108398,418474000,71.44716567993164,76.53009971618653,61.56908740997314,-5.082934036254883,-1.8546857528686531,-16.14124141693115,2.9922024612426767
2020-03-13,66.22250366210939,69.98000335693361,63.23749923706055,69.49250030517578,69.06101226806639,370732000,70.86249923706055,76.45169975280761,61.69482490539551,-5.589200515747066,-2.4883190409342446,-15.504407374064108,2.9513749694824214
2020-03-16,60.48749923706055,64.76999664306639,60.0,60.5525016784668,60.1765251159668,322423600,69.9296661376953,76.16099975585938,61.77471240997315,-6.231333618164072,-3.141598973592123,-15.448673222859746,2.8772574691772466
2020-03-17,61.87749862670898,64.40249633789061,59.599998474121094,63.21500015258789,62.82249069213867,324056000,69.34266637166341,75.93814979553223,61.87194990158081,-6.595483423868814,-3.7727872441609707,-14.113480898539216,2.813239978790283
2020-03-18,59.94250106811523,62.5,59.27999877929688,61.66749954223633,61.28459930419922,300233600,68.57633310953776,75.67249984741211,61.96366239547729,-7.096166737874356,-4.414567186991374,-13.407997754414907,2.741767490386964
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.81503295898438,271857200,68.09733327229817,75.4044497680664,62.04508739471436,-7.307116495768227,-5.013568768819174,-11.467738634745267,2.6718724746704083
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.31000137329102,56.95415496826172,401693200,67.3620002746582,75.0346997833252,62.10346240997315,-7.6726995086669945,-5.5868803253173835,-10.429095916748054,2.58624747467041
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,55.74421691894531,336752800,66.12133356730143,74.60839973449707,62.15239990234375,-8.487066167195636,-6.1527118708292665,-11.671771481831845,2.4911999664306634
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.72000122070313,61.33677291870117,287531200,65.414000193278,74.2911498260498,62.22331241607666,-8.877149632771804,-6.703736760457359,-10.867064361572227,2.413567481994629
2020-03-25,62.6875,64.5625,61.07500076293945,61.38000106811523,60.99888610839844,303602000,64.46033376057943,73.93394989013672,62.28948741912842,-9.473616129557286,-7.241276626586915,-11.161697514851854,2.3288924942016593
2020-03-26,61.63000106811523,64.66999816894531,61.59000015258789,64.61000061035156,64.20883178710939,252087200,63.885666910807295,73.66274993896485,62.36902492523193,-9.777083028157556,-7.710691525777183,-10.331957511901862,2.2587450027465836
2020-03-27,63.1875,63.96749877929688,61.76250076293945,61.93500137329102,61.5504379272461,204216800,63.19750035603841,73.34474998474121,62.43596242904663,-10.147249628702802,-8.166496437072755,-9.903765958150235,2.1817575111389163
2020-03-30,62.68500137329102,63.88000106811523,62.349998474121094,63.70249938964844,63.30696105957031,167976400,63.0081667582194,73.0426000213623,62.51178743362427,-10.034433263142901,-8.546806401570638,-7.438134307861315,2.106162517547607
2020-03-31,63.9000015258789,65.62249755859375,63.0,63.5724983215332,63.17776870727539,197002000,62.49066670735677,72.72039993286133,62.58872491836548,-10.229733225504553,-8.910231381734212,-6.597509218851707,2.02633500289917
2020-04-01,61.625,62.18000030517578,59.78250122070313,60.227500915527344,59.8535385131836,176218400,61.9153335571289,72.34209991455079,62.64749992370606,-10.426766357421883,-9.243291343688965,-5.917375068664592,1.938919998168946
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,60.852294921875,165934000,61.86033350626628,71.97824981689453,62.70559991836548,-10.117916310628253,-9.524371325174966,-2.967724927266433,1.8545299797058108
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.97776794433594,129880000,61.251000213623044,71.58914978027343,62.76002492904663,-10.338149566650387,-9.790916330973307,-2.7361661783853997,1.7658249702453603
2020-04-06,62.724998474121094,65.77749633789061,62.34500122070313,65.61750030517578,65.21006774902344,201820400,61.58866678873698,71.30994979858399,62.838787422180175,-9.721283009847006,-9.914338015238444,0.9652750269571886,1.6942324752807623
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,64.45479583740234,202887200,61.69816665649414,71.06234970092774,62.914599914550784,-9.364183044433602,-9.963041356404624,2.9942915598551068,1.6295499572753913
2020-04-08,65.68499755859375,66.84249877929689,65.30750274658203,66.51750183105469,66.10448455810547,168895200,62.02150014241536,70.80424972534179,62.99896242141724,-8.782749582926428,-9.893954701741539,5.556025594075553,1.5610574607849104
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,66.58150482177734,162116400,62.40833333333333,70.52249969482422,63.089487400054935,-8.114166361490888,-9.727663035074873,8.067483367919923,1.486602458953857
2020-04-13,67.07749938964844,68.42500305175781,66.45749664306639,68.3125,67.88833618164061,131022800,63.141833241780596,70.26939971923828,63.18129989624023,-7.127566477457684,-9.42569471995036,11.490641212463384,1.4176199645996093
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,71.31690979003906,194994800,64.18649978637696,70.157099609375,63.29043737411499,-5.9705998229980395,-9.019311375935875,15.243557764689175,1.3733324470520019
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070311,71.10749816894531,70.66598510742188,131154400,64.81233291625976,70.03594955444336,63.398574867248534,-5.2236166381836,-8.518699717203779,16.475415395100896,1.3274749374389658
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,71.22747039794922,157125200,65.49849955240886,69.87514953613281,63.5049998664856,-4.376649983723951,-7.913688079833986,17.685190480550176,1.2740299339294425
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789061,70.69999694824219,70.26101684570311,215250000,65.90449930826823,69.6818994140625,63.60508735656738,-3.777400105794271,-7.279636459350587,17.51118176778158,1.2153624114990238
2020-04-20,69.48750305175781,70.41999816894531,69.21250152587889,69.23249816894531,68.80261993408203,130015200,66.39099909464518,69.44049942016602,63.69573734283447,-3.049500325520839,-6.550771535237632,17.506356048583967,1.1489524154663102
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929689,66.67591094970703,180991600,66.61699905395508,69.18219940185547,63.775912342071535,-2.5652003479003866,-5.835163269042971,16.349814605712922,1.081257411956787
2020-04-22,68.40249633789061,69.47499847412111,68.05000305175781,69.02500152587889,68.59641265869139,117057200,66.98049926757812,68.95494949340821,63.87101234436035,-1.9744502258300827,-5.096189987182618,15.608698806762678,1.0167874298095712
2020-04-23,68.96749877929689,70.4375,68.71749877929689,68.75749969482422,68.33058166503906,124814400,67.54916585286459,68.73204956054687,63.963249835968014,-1.1828837076822794,-4.336203399658204,15.76659845987962,0.9537599449157711
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,70.30325317382811,126508800,68.18316599527995,68.51089950561523,64.06292484283448,-0.3277335103352783,-3.5575601145426425,16.14913302103682,0.8895949325561503
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,70.35294342041016,117087600,68.87916615804036,68.30239959716796,64.16469985961913,0.5767665608724002,-2.7871268107096343,16.81946685791017,0.8275399475097658
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.64499664306639,69.21255493164061,112004800,69.14766591389974,68.07054946899414,64.25879983901977,1.0771164449055988,-2.08235518391927,15.797358144124345,0.7623499259948745
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,71.4858627319336,137280800,69.61933288574218,67.91419952392579,64.36194984436035,1.7051333618163937,-1.389480183919271,15.473067728678323,0.710449935913087
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.99393463134766,183064000,70.08149922688803,67.76509948730468,64.47357482910157,2.316399739583346,-0.7201752115885413,15.182874755859437,0.6583049316406232
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,71.81878662109375,240616800,70.43283284505209,67.60894958496094,64.58072483062745,2.8238832600911508,-0.060046874999999035,14.419650675455749,0.6056449508666987
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.83493041992188,133568000,70.76466623942058,67.50949966430665,64.69009983062745,3.2551665751139325,0.570419815063478,13.423733800252272,0.5638799667358398
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,73.9281005859375,147751200,70.93983306884766,67.5063996887207,64.80881233215332,3.4334333801269565,1.1702831878662123,11.31575096130372,0.5395174713134765
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.69084167480469,142333600,71.20983327229818,67.56914978027343,64.92557483673096,3.640683492024749,1.7317965596516955,9.544434661865267,0.5287149887084951
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,75.46350860595703,115215200,71.49399973551432,67.62459976196288,65.04419982910156,3.869399973551438,2.2370249277750673,8.161875228881854,0.5160799865722652
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.25967407226562,134048000,71.94950002034506,67.80764984130859,65.1710248374939,4.141850179036467,2.683983296712242,7.289334411621127,0.5273250007629372
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.47537231445312,145946400,72.58416697184245,68.0158999633789,65.30601234436035,4.56826700846355,3.083133341471357,7.4256683349609665,0.541977523803709
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.57853698730469,162301200,73.30150044759115,68.07889999389648,65.43559984207154,5.2226004536946675,3.497681742350264,8.624593556722019,0.5286600303649891
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.64185333251953,200622400,73.82733357747396,68.17054992675781,65.55806234359741,5.65678365071615,3.8928467712402393,8.819684397379554,0.5224975166320803
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,77.11268615722656,158929200,74.40250040690104,68.20455001831054,65.68401235580444,6.197950388590499,4.2810018361409545,9.584742762247721,0.5041075325012202
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.65679168701172,166348400,74.81483357747396,68.27849990844726,65.80234985351562,6.536333669026703,4.65224687703451,9.420433959960967,0.49523001098632735
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,78.4629135131836,135372400,75.34466654459635,68.40814987182617,65.93551235198974,6.936516672770182,5.020381886800135,9.580673929850235,0.49452750396728506
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,78.009521484375,101729600,75.92066701253255,68.64299987792968,66.07191236495972,7.277667134602865,5.404805262247725,9.364309361775698,0.5142175025939935
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,79.52666473388672,111504800,76.44566701253255,68.81244995117187,66.22927488327026,7.633217061360682,5.804058619181319,9.145792210896815,0.5166350135803214
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.93375396728516,102688800,76.829833984375,69.01955001831055,66.37908739089966,7.810283966064446,6.1981470184326195,8.060684738159134,0.5280925254821796
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,79.44196319580078,81803200,77.32683410644532,69.37285011291505,66.52889991760254,7.953983993530272,6.579360399882001,6.873117968241358,0.5687900390625004
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.90386199951172,125522000,77.71966756184896,69.56665016174317,66.67052494049072,8.153017400105796,6.937835439046225,6.075909805297854,0.5792250442504895
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,79.24764251708984,112945200,78.06216735839844,69.94615005493164,66.81692491531372,8.116017303466805,7.227177124023439,4.44420089721683,0.6258450279235831
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,79.28252410888672,133560800,78.3558339436849,70.27310005187988,66.9641374206543,8.08273389180502,7.469772148132326,3.064808718363472,0.6617925262451166
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,79.2052993774414,153598000,78.59250081380209,70.62945007324218,67.10034992218017,7.963050740559908,7.646282183329267,1.5838427861532045,0.7058200302124021
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80.17935943603516,80791200,78.78783416748047,71.01480010986329,67.24922492980957,7.773034057617181,7.769952222188314,0.015409177144336539,0.7531150360107433
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,80.55054473876953,87642800,78.92666727701823,71.48530006408691,67.40122491836547,7.441367212931311,7.820437276204427,-1.8953503163655805,0.8168150291442885
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.99398040771484,104491200,79.15516713460286,71.98905006408691,67.54949991226196,7.166117070515952,7.809282269795736,-3.2158259963989178,0.8879100303649893
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,80.29644775390625,87560400,79.39966735839843,72.36625007629395,67.68946241378784,7.03341728210448,7.749302291870116,-3.5794250488281776,0.935357532501223
